PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
67,2023-10-21,11:18:53.22,5,2,"Baum, Ryan",809938,Right,CAL_MUS,"Knowles, Dylan",814845,Left,CAL_MUS,Undefined,2,Bottom,0,1,0,TwoSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.06376,-4.246698,-3.33266,2142.757937,229.143839,1:45,5.92871,1.63115,5.87367,-21.89541,16.41021,17.40584,0.14571,-0.01734,78.33292,-8.352081,-0.212415,0.445454,,,,,,,,,,,,-10.0019,10.10067,-1.37179,50,5.57147,6.55175,-124.44514,-9.91579,-15.54677,27.02484,-16.47378,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231021-BaggettStadium-Private-1,4a6b66e0-703e-11ee-becc-2fa3f6350471,84.61581,,,7.73084,,,,,,,456f257f-afa8-495a-9a68-1ec21d64d51a,2023-10-21,18:18:53.22,2023-10-21T11:18:53.2292316-07:00,2023-10-21T18:18:53.2292316Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,c554bf01-18b6-4c28-8e5f-07bfb1aabf6b,54.6276,-125.44605,13.51242,5.92742,-9.30565,-8.23689,-1.62511,7.12755,-7.77338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
68,2023-10-21,11:19:20.33,5,3,"Baum, Ryan",809938,Right,CAL_MUS,"Knowles, Dylan",814845,Left,CAL_MUS,Undefined,2,Bottom,0,2,0,TwoSeamFastBall,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.79567,-2.024871,-1.828783,2150.665685,235.65292,1:45,5.88017,1.5318,6.16083,-21.36139,15.48367,20.50273,2.22771,1.55032,78.37101,-6.112839,1.870722,0.436879,,,,,,,,,,,,-11.10792,9.12189,-1.40243,50,5.71557,3.18754,-127.14437,-5.09939,-17.68913,32.66602,-17.64764,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231021-BaggettStadium-Private-1,5a971c80-703e-11ee-becc-2fa3f6350471,86.27665,,,9.42467,,,,,,,456f257f-afa8-495a-9a68-1ec21d64d51a,2023-10-21,18:19:20.33,2023-10-21T11:19:20.3345628-07:00,2023-10-21T18:19:20.3345628Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,3867bb4d-d265-4448-bf28-50bb84adcda7,54.33474,-128.25322,16.33301,5.8785,-4.50034,-8.82382,-1.52082,3.788,-8.84457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
69,2023-10-21,11:19:37.00,5,4,"Baum, Ryan",809938,Right,CAL_MUS,"Knowles, Dylan",814845,Left,CAL_MUS,Undefined,2,Bottom,0,3,0,FourSeamFastBall,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,86.73899,-3.048203,-3.086059,2052.613083,197.47767,12:30,5.82925,1.51142,6.06753,-16.44434,21.0371,6.19615,1.63118,-0.83098,78.44444,-6.216073,-1.972706,0.440636,88.80417,21.336367,33.937392,2418.968779,85.92932,31.1458,68.6741,259.12956,255.77797,45.169289,2.964966,-4.18807,12.22386,-1.27536,50,5.58382,6.52339,-125.56895,-7.11955,-6.59937,28.52983,-12.91229,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231021-BaggettStadium-Private-1,6482efd0-703e-11ee-becc-2fa3f6350471,85.54106,33.25584,,8.29455,,,,2.39059,1.81025,1.0126,456f257f-afa8-495a-9a68-1ec21d64d51a,2023-10-21,18:19:37.00,2023-10-21T11:19:37.0094812-07:00,2023-10-21T18:19:37.0094812Z,LineDrive,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,9f182bd6-cd28-411b-b065-76c3b995f210,54.43181,-126.57188,14.26492,5.82612,-6.66564,-6.45615,-1.50876,6.75538,-3.29969,,2.39056,100.65274,-23.05037,5.69383,-1.29323,0.22044,-0.021,-0.0016,0.00051,1.81024,47.38974,-19.68492,1.56247,-0.20101,0.05176,-0.02248,0.00684,-0.00081,1.01257,67.73154,-0.17177,-1.74164,0.74221,-0.22072,0.0508,-0.00804,0.00063,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
70,2023-10-21,11:20:19.19,5,5,"Baum, Ryan",809938,Right,CAL_MUS,"Knowles, Dylan",814845,Left,CAL_MUS,Undefined,2,Bottom,0,3,1,FourSeamFastBall,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,87.10921,-2.064549,-3.508497,2146.53289,205.315278,12:45,5.96889,1.36689,6.01153,-16.2219,20.676,9.19749,2.69999,-1.12108,79.32195,-5.178043,-1.858649,0.437192,32.62865,-9.602383,-55.027816,3056.907651,,,,13.67204,13.46983,-40.841422,0.257539,-5.78784,11.63241,-1.09637,50,5.79775,7.37551,-126.25659,-4.99369,-9.30436,26.6866,-13.47416,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231021-BaggettStadium-Private-1,7da6c9f0-703e-11ee-becc-2fa3f6350471,86.21485,2.90874,,7.78726,,,,3.56756,2.90874,1.03365,456f257f-afa8-495a-9a68-1ec21d64d51a,2023-10-21,18:20:19.19,2023-10-21T11:20:19.1980764-07:00,2023-10-21T18:20:19.1980764Z,GroundBall,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,f434592f-c68a-4094-a0b5-7bea7d0dc1e9,54.48936,-127.20196,13.3433,5.9662,-4.51637,-6.73708,-1.36349,7.70512,-4.65218,117.438694,3.56774,27.03574,-2.82649,,,,,,,2.90905,-7.99806,-12.80863,,,,,,,1.03337,-38.65055,-0.30354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
71,2023-10-21,11:20:51.71,5,6,"Baum, Ryan",809938,Right,CAL_MUS,"Knowles, Dylan",814845,Left,CAL_MUS,Undefined,2,Bottom,0,3,2,Slider,Slider,InPlay,Undefined,GroundBall,Out,1,0,,78.62842,-1.304453,-1.13129,1969.361965,84.446809,8:45,5.94108,1.25464,5.13798,-45.56337,0.88579,-5.61898,0.91532,-0.27905,72.64335,-9.530858,-2.128194,0.490524,80.43087,-3.607895,37.71181,,,,,15.0802,13.98297,27.838139,0.103787,2.51929,1.15587,-1.14396,50,5.7832,2.47484,-114.12425,-4.18622,3.32313,20.97004,-30.6494,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231021-BaggettStadium-Private-1,910ff750-703e-11ee-becc-2fa3f6350471,76.84118,1.03716,,5.98507,,,,3.89712,1.03716,-0.25722,456f257f-afa8-495a-9a68-1ec21d64d51a,2023-10-21,18:20:51.71,2023-10-21T11:20:51.7154012-07:00,2023-10-21T18:20:51.7154012Z,GroundBall,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,58701c93-8c34-41be-b49f-94fa4dbc46e3,55.36458,-115.10576,10.48502,5.94556,-2.75167,-15.3247,-1.25615,2.3193,1.66157,359.104273,3.89736,93.1056,-20.9598,,,,,,,1.03749,-7.46468,-24.43174,,,,,,,-0.25703,71.9913,-16.04401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
72,2023-10-21,11:23:28.17,1,1,"Rodriguez, Freddy",809934,Right,CAL_MUS,"Hoiland, Cameron",1000256661,Left,CAL_MUS,Undefined,3,Top,0,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.97558,-0.118371,-2.408033,2377.820955,243.923589,2:15,5.89015,1.10554,5.75034,-29.90187,12.73536,22.7247,3.28803,0.75611,73.5702,-5.734758,1.65876,0.469965,,,,,,,,,,,,-12.2456,6.98733,-0.91893,50,5.8625,4.05387,-118.74604,-1.16777,-17.13011,27.03859,-22.39965,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231021-BaggettStadium-Private-1,ee4f9420-703e-11ee-becc-2fa3f6350471,80.20257,,,8.40539,,,,,,,456f257f-afa8-495a-9a68-1ec21d64d51a,2023-10-21,18:23:28.17,2023-10-21T11:23:28.1727708-07:00,2023-10-21T18:23:28.1727708Z,,v3,471251,471251,,"Sagouspe, Tanner",701693,Right,CAL_MUS,bb4d0c5c-9dc2-48c4-9313-c5242ec91c50,54.74669,-119.822,13.5193,5.89124,-0.27641,-11.19982,-1.09381,4.73553,-8.56505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
73,2023-10-21,11:23:44.04,1,2,"Rodriguez, Freddy",809934,Right,CAL_MUS,"Hoiland, Cameron",1000256661,Left,CAL_MUS,Undefined,3,Top,0,0,1,TwoSeamFastBall,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.56727,-1.845135,-3.193016,2132.993802,248.564901,2:15,5.3944,1.17308,5.74893,-24.47757,10.74737,24.38537,1.63351,0.2294,81.64318,-6.404204,1.169626,0.427166,,,,,,,,,,,,-13.30076,6.35874,-0.92251,50,5.226,6.17905,-129.85779,-5.02221,-22.61622,28.26214,-21.36186,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231021-BaggettStadium-Private-1,f7be6f40-703e-11ee-becc-2fa3f6350471,88.23843,,,7.92409,,,,,,,456f257f-afa8-495a-9a68-1ec21d64d51a,2023-10-21,18:23:44.04,2023-10-21T11:23:44.0439004-07:00,2023-10-21T18:23:44.0439004Z,,v3,471251,471251,,"Sagouspe, Tanner",701693,Right,CAL_MUS,53e0770f-4b29-4a35-a8bd-03e4b8e59d5d,54.75252,-130.88804,14.13107,5.39489,-4.2435,-10.68093,-1.16278,7.00349,-11.30811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
74,2023-10-21,11:24:07.07,1,3,"Rodriguez, Freddy",809934,Right,CAL_MUS,"Hoiland, Cameron",1000256661,Left,CAL_MUS,Undefined,3,Top,0,0,2,TwoSeamFastBall,Sinker,InPlay,Undefined,GroundBall,Single,1,0,,90.10647,-1.440342,-3.270962,2072.533916,265.202489,2:45,5.41865,1.27027,5.89721,-31.57191,3.42618,25.57222,1.44796,0.36116,81.3549,-7.296797,1.320469,0.425788,72.83085,3.171766,5.604927,1985.167957,,,,47.56189,45.43051,4.598753,0.437262,-14.21328,2.57858,-1.02172,50,5.28448,6.37011,-130.56902,-4.4002,-24.11446,31.90372,-27.79921,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231021-BaggettStadium-Private-1,057be400-703f-11ee-becc-2fa3f6350471,88.52394,2.05538,,8.75157,,,,2.89363,1.67616,-0.33131,456f257f-afa8-495a-9a68-1ec21d64d51a,2023-10-21,18:24:07.07,2023-10-21T11:24:07.0794460-07:00,2023-10-21T18:24:07.0794460Z,GroundBall,v3,471251,471251,,"Sagouspe, Tanner",701693,Right,CAL_MUS,6f0adad6-abf5-4a38-acb2-efb2357d5ff1,54.60454,-131.6893,15.95186,5.42185,-3.42405,-13.89961,-1.26027,7.21688,-12.05723,10.877944,2.89494,106.10453,-9.84767,,,,,,,1.68431,5.66159,-21.7983,,,,,,,-0.33032,10.38657,-2.08627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
75,2023-10-21,11:24:48.28,2,1,"Rodriguez, Freddy",809934,Right,CAL_MUS,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,Undefined,3,Top,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,1,0,,80.46162,0.600548,-1.815585,2490.707803,209.50633,1:00,5.36113,1.2663,5.31674,-42.34337,1.80201,0.23276,2.39646,-0.41888,73.75352,-7.12521,-1.774251,0.478205,,,,,,,,,,,,-0.6285,1.12728,-1.10192,50,5.38481,3.69163,-116.7576,-0.25136,-0.86652,22.24317,-30.61988,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231021-BaggettStadium-Private-1,1e109d80-703f-11ee-becc-2fa3f6350471,78.82065,,,6.70811,,,,,,,456f257f-afa8-495a-9a68-1ec21d64d51a,2023-10-21,18:24:48.28,2023-10-21T11:24:48.2850000-07:00,2023-10-21T18:24:48.2850000Z,,v3,471251,471251,,"Sagouspe, Tanner",701693,Right,CAL_MUS,ae1dca7d-9a64-4e41-b8de-7b56f7fd6538,55.18427,-117.7411,11.12159,5.36599,1.10252,-15.30994,-1.26599,3.72995,-0.43326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.2722,2.047214,0.766208,1.281006,1.08697,2.35507,0.4291,-0.48274,6.05824,1.4565,127.28253,4.03081,-0.50498,-0.26083,110.58229,-8.56803,6.06495,12.26187,-10.80849,1.42715,-2.73647,0.9546,High,High,High,,,High,High,High
76,2023-10-21,11:25:30.15,2,2,"Rodriguez, Freddy",809934,Right,CAL_MUS,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,Undefined,3,Top,2,1,0,TwoSeamFastBall,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,86.6015,-0.714487,-2.524231,1979.550656,269.434638,3:00,5.18527,1.42641,5.89111,-36.05581,1.50445,23.67241,1.51652,1.05378,78.84217,-7.373335,1.728353,0.441099,,,,,,,,,,,,-12.96505,1.32937,-1.23688,50,5.1068,4.5808,-125.69719,-2.80514,-20.53974,27.80542,-30.06799,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231021-BaggettStadium-Private-1,36fdfe50-703f-11ee-becc-2fa3f6350471,85.45127,,,7.75933,,,,,,,456f257f-afa8-495a-9a68-1ec21d64d51a,2023-10-21,18:25:30.15,2023-10-21T11:25:30.1524188-07:00,2023-10-21T18:25:30.1524188Z,,v3,471251,471251,,"Sagouspe, Tanner",701693,Right,CAL_MUS,80e4475b-e93b-4807-a310-411e57cab802,54.61174,-126.71324,13.90271,5.18923,-1.70641,-15.03399,-1.41798,5.33135,-10.26987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
77,2023-10-21,11:26:07.66,2,3,"Rodriguez, Freddy",809934,Right,CAL_MUS,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,Undefined,3,Top,2,1,1,TwoSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.21366,0.072415,-3.234395,2371.660806,223.590307,1:30,5.76786,0.6974,5.82246,-17.51139,20.06159,17.75229,4.37602,-0.83353,78.05137,-3.312226,-0.058882,0.441173,,,,,,,,,,,,-10.04288,10.56981,-0.44283,50,5.7636,6.36295,-126.25693,-0.30862,-15.90642,30.20973,-15.43307,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231021-BaggettStadium-Private-1,4d5daf60-703f-11ee-becc-2fa3f6350471,85.43685,,,9.1623,,,,,,,456f257f-afa8-495a-9a68-1ec21d64d51a,2023-10-21,18:26:07.66,2023-10-21T11:26:07.6629724-07:00,2023-10-21T18:26:07.6629724Z,,v3,471251,471251,,"Sagouspe, Tanner",701693,Right,CAL_MUS,94339ddc-a76d-4f66-814d-011d376e15bc,54.67408,-127.37039,15.10487,5.76449,0.26021,-7.71654,-0.68816,6.94923,-7.95321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
78,2023-10-21,11:27:03.28,2,4,"Rodriguez, Freddy",809934,Right,CAL_MUS,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,Undefined,3,Top,2,2,1,TwoSeamFastBall,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,88.64499,-0.976122,-3.312518,2171.825891,265.463317,2:45,5.29192,1.19382,5.7322,-33.18159,3.60051,26.86147,1.61612,0.34389,79.15037,-7.139834,1.494545,0.436505,,,,,,,,,,,,-14.92654,2.56984,-0.93454,50,5.1902,6.26435,-128.28505,-3.36359,-24.16511,33.58646,-28.01364,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231021-BaggettStadium-Private-1,6e903860-703f-11ee-becc-2fa3f6350471,86.35044,,,9.49462,,,,,,,456f257f-afa8-495a-9a68-1ec21d64d51a,2023-10-21,18:27:03.28,2023-10-21T11:27:03.2840412-07:00,2023-10-21T18:27:03.2840412Z,,v3,471251,471251,,"Sagouspe, Tanner",701693,Right,CAL_MUS,16b9650a-97ce-4fa2-9076-ab29351ae646,54.76829,-129.52743,16.79323,5.29546,-2.32736,-14.00682,-1.18279,7.15823,-12.08256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
79,2023-10-21,11:27:33.63,2,5,"Rodriguez, Freddy",809934,Right,CAL_MUS,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,Undefined,3,Top,2,2,2,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,80.73904,-0.705946,-2.505933,2326.876772,148.75266,11:00,5.53746,1.16063,5.6847,-39.41435,4.14988,-1.63102,1.59424,-1.31263,73.70818,-7.953009,-2.797485,0.475047,62.62989,42.039011,155.603608,4015.000797,-104.0967,31.79365,35.55105,146.2998,62.23925,163.240571,2.767478,0.07374,2.72421,-0.94846,50,5.45322,5.18738,-117.08799,-2.73106,0.10146,23.91167,-28.42526,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231021-BaggettStadium-Private-1,809f7b10-703f-11ee-becc-2fa3f6350471,79.3447,39.29184,,7.03086,,,,2.61502,1.80635,1.25025,456f257f-afa8-495a-9a68-1ec21d64d51a,2023-10-21,18:27:33.63,2023-10-21T11:27:33.6341212-07:00,2023-10-21T18:27:33.6341212Z,Popup,v3,471251,471251,,"Sagouspe, Tanner",701693,Right,CAL_MUS,0ef53523-e5d7-46ce-821e-a4187a008339,54.8157,-118.06736,11.95584,5.54124,-1.56683,-14.21263,-1.16084,5.18322,0.05073,328.541092,2.61542,-62.14866,2.44232,0.59743,0.2754,-0.40374,0.20398,-0.04696,0.00409,1.80638,61.51082,-28.92275,3.8164,-0.99902,0.36955,-0.14083,0.03361,-0.00329,1.25014,28.18458,-7.55224,1.78177,-0.70265,0.39911,-0.17492,0.04115,-0.00382,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
80,2023-10-21,11:28:00.19,2,6,"Rodriguez, Freddy",809934,Right,CAL_MUS,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,Undefined,3,Top,2,2,2,Slider,Slider,InPlay,Undefined,GroundBall,Error,0,0,,80.36644,0.035008,-2.145603,2377.155702,182.850328,12:00,5.4275,1.25249,5.60193,-42.20179,3.16122,0.06161,1.94339,-0.74638,71.27796,-7.793155,-2.1346,0.484755,85.1863,-7.622222,-21.258796,,,,,,9.84706,,,-0.87102,2.10536,-1.06871,50,5.40368,4.3508,-116.19496,-1.31863,-1.14551,29.47917,-29.40526,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231021-BaggettStadium-Private-1,90768100-703f-11ee-becc-2fa3f6350471,77.75567,2.109,,9.08848,,,,2.84117,2.109,0.74248,456f257f-afa8-495a-9a68-1ec21d64d51a,2023-10-21,18:28:00.19,2023-10-21T11:28:00.1923804-07:00,2023-10-21T18:28:00.1923804Z,,v3,471251,471251,,"Sagouspe, Tanner",701693,Right,CAL_MUS,5eaa7963-b36d-4759-a236-230a45b184d1,54.89379,-117.42997,14.73958,5.43311,-0.08671,-14.70263,-1.25199,4.39879,-0.57276,180,2.84071,115.47595,,,,,,,,2.10907,-16.58172,,,,,,,,0.74266,-44.92655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
81,2023-10-21,11:28:59.82,3,1,"Rodriguez, Freddy",809934,Right,CAL_MUS,"MacDonald, Liam",1000050076,Right,CAL_MUS,Undefined,3,Top,2,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.05949,-1.160947,-2.46148,2451.951376,159.741894,11:15,5.63622,1.00509,5.79032,-40.8749,2.7426,-0.40752,1.14882,-1.32015,73.1746,-8.704295,-2.534533,0.475337,,,,,,,,,,,,-0.63614,2.27335,-0.80203,50,5.51633,5.06234,-117.38999,-3.71172,-0.86811,26.78951,-29.0717,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231021-BaggettStadium-Private-1,b3ff2f00-703f-11ee-becc-2fa3f6350471,79.29621,,,7.88489,,,,,,,456f257f-afa8-495a-9a68-1ec21d64d51a,2023-10-21,18:28:59.82,2023-10-21T11:28:59.8246620-07:00,2023-10-21T18:28:59.8246620Z,,v3,471251,471251,,"Sagouspe, Tanner",701693,Right,CAL_MUS,f3d949bd-a700-4459-a732-9689e55b99ad,54.70752,-118.45942,13.39476,5.64134,-2.55119,-14.53585,-1.00481,5.09699,-0.43406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
82,2023-10-21,11:29:19.66,3,2,"Rodriguez, Freddy",809934,Right,CAL_MUS,"MacDonald, Liam",1000050076,Right,CAL_MUS,Undefined,3,Top,2,0,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,81.35672,-1.805389,-2.218811,2341.754372,230.253155,1:45,5.61959,0.85521,5.87086,-24.00214,19.32111,21.15942,1.94061,0.55646,72.76186,-6.382109,1.577052,0.473731,,,,,,,,,,,,-11.5528,10.988,-0.6877,50,5.45975,3.72057,-117.77609,-4.36976,-15.81322,27.685,-17.13394,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231021-BaggettStadium-Private-1,bfc826c0-703f-11ee-becc-2fa3f6350471,79.56505,,,8.59486,,,,,,,456f257f-afa8-495a-9a68-1ec21d64d51a,2023-10-21,18:29:19.66,2023-10-21T11:29:19.6605148-07:00,2023-10-21T18:29:19.6605148Z,,v3,471251,471251,,"Sagouspe, Tanner",701693,Right,CAL_MUS,c995d2f9-f7d5-44cd-b8ce-fcb417b90562,54.6261,-118.85855,13.8425,5.6175,-3.69984,-8.56697,-0.84526,4.33886,-7.90661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
83,2023-10-21,11:29:42.26,3,3,"Rodriguez, Freddy",809934,Right,CAL_MUS,"MacDonald, Liam",1000050076,Right,CAL_MUS,Undefined,3,Top,2,0,2,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,79.25525,1.515498,-1.252439,2366.770799,204.673692,12:45,5.50857,1.15056,5.49238,-42.41727,3.72449,0.90815,3.39219,0.05442,71.06756,-6.327221,-1.090668,0.488898,68.87963,61.422185,152.767083,5020.67056,,,,,37.02122,,,-0.89362,1.80634,-1.04155,50,5.61278,2.47334,-114.77269,1.64111,-1.16446,25.81413,-29.82026,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231021-BaggettStadium-Private-1,cd497ce0-703f-11ee-becc-2fa3f6350471,77.09669,58.00695,,8.18769,,,,2.98574,3.67387,-0.05603,456f257f-afa8-495a-9a68-1ec21d64d51a,2023-10-21,18:29:42.26,2023-10-21T11:29:42.2688476-07:00,2023-10-21T18:29:42.2688476Z,,v3,471251,471251,,"Sagouspe, Tanner",701693,Right,CAL_MUS,53433247-8bc8-455f-a3fb-a8340a7d9788,55.00616,-115.89318,12.90706,5.51345,2.93549,-14.91013,-1.15001,2.52388,-0.58223,345.579362,2.98574,-42.96874,-1.17153,1.85009,0.09765,-1.60609,2.11109,-1.20373,0.2434,3.67388,88.71487,-32.37844,4.5048,-0.3794,-1.17807,1.48702,-0.73491,0.10673,-0.05603,22.11369,-4.20894,0.73077,-0.01506,-0.24035,0.27688,-0.12677,0.01457,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
