PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2023-11-03,14:21:37.18,1,1,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Knowles, Dylan",814845,Left,CAL_MUS,Undefined,1,Top,0,0,1,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.08955,-1.416855,-1.361961,1957.876818,208.750855,1:00,6.69699,1.60563,5.66524,-20.59867,14.46934,7.2667,3.65863,0.94096,81.57526,-5.294977,-0.063167,0.426213,,,,,,,,,,,,-4.07339,8.1252,-1.49501,50,6.56438,2.77678,-130.61142,-3.90354,-6.96732,30.03553,-18.27633,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231103-BaggettStadium-Private-1,f87cfeb0-7a8e-11ee-845c-db6d3120f7e4,88.43566,,,8.51429,,,,,,,f5ff146d-0315-4c3f-8474-e8f083d792fd,2023-11-03,21:21:37.18,2023-11-03T14:21:37.1885232-07:00,2023-11-03T21:21:37.1885232Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,4c24395c-ddfc-4447-b7e9-9d2816a1782d,54.83164,-131.71783,15.01777,6.69577,-3.23031,-9.13817,-1.60202,3.03344,-3.48366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2023-11-03,14:21:54.81,1,2,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Knowles, Dylan",814845,Left,CAL_MUS,Undefined,1,Top,0,1,1,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.03486,-1.610625,-1.272115,1860.367952,212.152264,1:00,6.68797,1.48152,5.89168,-18.70438,17.06749,9.90733,3.63302,1.12575,80.22994,-5.18027,0.506141,0.430469,,,,,,,,,,,,-5.43296,9.6076,-1.38448,50,6.54747,2.4328,-129.05973,-4.17527,-9.02416,30.66848,-16.21581,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231103-BaggettStadium-Private-1,03064a80-7a8f-11ee-845c-db6d3120f7e4,87.56126,,,8.80492,,,,,,,f5ff146d-0315-4c3f-8474-e8f083d792fd,2023-11-03,21:21:54.81,2023-11-03T14:21:54.8110512-07:00,2023-11-03T21:21:54.8110512Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,af6c7bfd-b7bb-4d62-a437-782b496842af,54.60465,-130.14933,15.33424,6.68558,-3.59915,-8.1079,-1.47661,2.75341,-4.51208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2023-11-03,14:22:22.67,1,3,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Murray, Casey",1000127521,Right,CAL_MUS,Undefined,1,Top,0,0,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.93636,-2.28347,-2.759418,1785.458468,190.901476,12:15,6.78761,1.01754,6.09065,-22.17655,11.9019,2.05606,2.82369,-1.36567,82.20241,-6.461919,-2.38947,0.420157,,,,,,,,,,,,-1.9248,7.22406,-0.8056,50,6.59968,6.25704,-131.69063,-5.9578,-3.33353,31.56302,-19.66273,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231103-BaggettStadium-Private-1,139ecbb0-7a8f-11ee-845c-db6d3120f7e4,89.7104,,,8.73395,,,,,,,f5ff146d-0315-4c3f-8474-e8f083d792fd,2023-11-03,21:22:22.67,2023-11-03T14:22:22.6760368-07:00,2023-11-03T21:22:22.6760368Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,790dce7c-5fb4-4509-85ce-baf7a95b6e24,54.405,-132.74221,15.78151,6.78726,-5.30271,-9.83137,-1.01592,6.3681,-1.66677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2023-11-03,14:22:35.37,1,4,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Murray, Casey",1000127521,Right,CAL_MUS,Undefined,1,Top,0,1,0,FourSeamFastBall,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,89.71281,-2.292742,-0.601842,1890.592377,200.278512,12:45,6.76319,1.22005,5.97185,-20.11474,14.99686,5.07095,2.96007,1.08463,81.02477,-6.105486,0.310179,0.426478,68.78741,48.674745,45.096477,,70.4204,79.59338,84.50408,215.38274,211.44915,52.65457,4.485565,-2.80189,8.81107,-1.17522,50,6.57053,1.15202,-130.07181,-5.82024,-4.72712,31.15845,-17.30883,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231103-BaggettStadium-Private-1,1b2e5f80-7a8f-11ee-845c-db6d3120f7e4,88.38073,79.6767,,8.68804,,,,1.15732,3.01938,-1.05446,f5ff146d-0315-4c3f-8474-e8f083d792fd,2023-11-03,21:22:35.37,2023-11-03T14:22:35.3780400-07:00,2023-11-03T21:22:35.3780400Z,Popup,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,082d9fbf-bf8d-44c2-bf8d-8ef85f91f7ed,54.52648,-131.15163,15.57923,6.76183,-5.22038,-8.65441,-1.21799,1.31585,-2.36356,209.351961,1.16027,46.94709,-10.6129,2.2542,0.30014,-0.39542,0.12451,-0.01773,0.00097,3.01753,75.801,-21.52801,1.95563,-0.38798,0.02892,0.0156,-0.00457,0.00035,-1.05378,47.16946,-3.97091,0.66133,0.02359,-0.05467,0.01558,-0.00198,0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
5,2023-11-03,14:22:58.43,1,5,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Murray, Casey",1000127521,Right,CAL_MUS,Undefined,1,Top,0,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.3483,-1.306746,-2.291607,2213.332429,188.157174,12:15,6.60524,1.40436,5.95416,-38.60833,5.96508,0.59339,2.17479,-0.67261,71.7631,-8.503331,-2.184928,0.480518,,,,,,,,,,,,-1.15197,4.1313,-1.22242,50,6.48056,4.62719,-116.22311,-3.85609,-1.5258,28.20376,-26.70212,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231103-BaggettStadium-Private-1,28f01a00-7a8f-11ee-845c-db6d3120f7e4,78.44133,,,8.5852,,,,,,,f5ff146d-0315-4c3f-8474-e8f083d792fd,2023-11-03,21:22:58.43,2023-11-03T14:22:58.4325808-07:00,2023-11-03T21:22:58.4325808Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,bfe86571-904e-47e6-9802-21481777ebd9,54.53889,-117.31939,14.10188,6.61028,-2.81818,-13.35106,-1.40344,4.68649,-0.7629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2023-11-03,14:23:26.55,1,6,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Murray, Casey",1000127521,Right,CAL_MUS,Undefined,1,Top,0,1,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,78.65228,1.138268,-0.830558,2263.208328,70.445008,8:15,6.5485,1.23389,5.63129,-48.4042,-1.80524,-10.01784,3.57714,-0.37594,70.75852,-7.777492,-2.621262,0.491314,,,,,,,,,,,,4.73555,-0.71618,-1.15688,50,6.61516,2.05397,-113.95262,0.65043,6.08254,25.45914,-33.09392,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231103-BaggettStadium-Private-1,39bc7c70-7a8f-11ee-845c-db6d3120f7e4,76.71756,,,7.89375,,,,,,,f5ff146d-0315-4c3f-8474-e8f083d792fd,2023-11-03,21:23:26.55,2023-11-03T14:23:26.5590000-07:00,2023-11-03T21:23:26.5590000Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,bf7f4c5e-e9ed-4a50-a515-fe31b5fa6d6f,54.8659,-115.03462,12.72957,6.55763,2.0569,-16.54696,-1.23868,1.79547,3.04127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.39633,2.937846,1.992704,0.945142,-2.00987,3.08938,0.53628,1.35525,5.5569,2.22729,69.69216,6.50577,-55.10334,1.41363,76.37534,-4.34129,5.60229,13.00115,-12.71737,2.07368,-68.13308,7.99673,High,High,High,,,High,High,High
7,2023-11-03,14:23:52.31,2,1,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Casillas, Aaron",802003,Right,CAL_MUS,Undefined,1,Top,1,0,0,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.40206,-2.959766,-2.976785,2196.623206,203.830019,12:45,6.71364,0.99802,6.3862,-14.7191,18.81592,7.74874,2.7583,-1.09701,82.11226,-5.828602,-1.575631,0.416793,,,,,,,,,,,,-4.96823,11.10257,-0.78667,50,6.49301,6.54679,-132.2834,-7.19557,-8.64156,33.05823,-12.86267,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231103-BaggettStadium-Private-1,49059a40-7a8f-11ee-845c-db6d3120f7e4,90.43438,,,9.2898,,,,,,,f5ff146d-0315-4c3f-8474-e8f083d792fd,2023-11-03,21:23:52.31,2023-11-03T14:23:52.3189936-07:00,2023-11-03T21:23:52.3189936Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,4ed9db5d-b97d-4650-b67e-4e80189c8e24,54.10896,-133.3063,16.52912,6.7095,-6.79757,-6.43133,-0.99338,6.81418,-4.32078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2023-11-03,14:24:05.00,2,2,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Casillas, Aaron",802003,Right,CAL_MUS,Undefined,1,Top,1,0,1,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.49705,-1.896138,-2.186898,2082.174218,206.31754,1:00,6.72672,1.06518,6.32005,-22.33048,12.65611,5.61252,3.11752,-0.4823,80.50221,-6.142396,-1.171767,0.425718,,,,,,,,,,,,-3.60189,7.58705,-0.90751,50,6.57743,4.71407,-129.68126,-4.95178,-6.01899,31.85151,-19.49565,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231103-BaggettStadium-Private-1,509220d0-7a8f-11ee-845c-db6d3120f7e4,88.53845,,,8.99483,,,,,,,f5ff146d-0315-4c3f-8474-e8f083d792fd,2023-11-03,21:24:05.00,2023-11-03T14:24:05.0008752-07:00,2023-11-03T21:24:05.0008752Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,bf1c91e2-096d-40b2-bb53-df564ee92ab2,54.17469,-130.7026,15.92576,6.72619,-4.32664,-9.74783,-1.06177,4.90707,-3.00949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2023-11-03,14:24:17.88,2,3,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Casillas, Aaron",802003,Right,CAL_MUS,Undefined,1,Top,1,0,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.94652,1.359144,-1.141147,1904.655347,227.328084,1:30,6.71966,1.21116,5.5345,-26.74809,16.16962,15.83076,5.7616,1.46357,73.50229,-3.684725,1.679765,0.471509,,,,,,,,,,,,-8.25941,8.14823,-1.12246,50,6.82039,1.69046,-118.68375,1.99877,-11.57432,26.42672,-20.75552,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231103-BaggettStadium-Private-1,5849d610-7a8f-11ee-845c-db6d3120f7e4,79.94008,,,8.44423,,,,,,,f5ff146d-0315-4c3f-8474-e8f083d792fd,2023-11-03,21:24:17.88,2023-11-03T14:24:17.8817712-07:00,2023-11-03T21:24:17.8817712Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,a7714772-8bd3-4ae4-833a-8665729f15d4,54.96062,-119.78321,13.21336,6.71927,2.86229,-10.37776,-1.20281,2.172,-5.78716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2023-11-03,14:24:33.68,2,4,"Marmie, Ethan",1000163722,Right,CAL_MUS,"Casillas, Aaron",802003,Right,CAL_MUS,Undefined,1,Top,1,1,2,FourSeamFastBall,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,91.13162,-3.526223,-2.732243,2201.762882,213.29753,1:00,6.81347,1.16244,6.08594,-19.47222,14.5682,8.74363,1.92075,-0.6385,82.29129,-7.215251,-1.158368,0.419922,60.47147,-64.093336,84.489793,,,,,1.94448,1.94448,52.87235,0.023464,-5.3839,9.01642,-0.9559,50,6.53043,5.91967,-131.86008,-8.72198,-9.33058,32.13522,-16.54814,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231103-BaggettStadium-Private-1,61c115a0-7a8f-11ee-845c-db6d3120f7e4,89.76055,1.87896,,8.84032,,,,1.08604,1.87896,0.64189,f5ff146d-0315-4c3f-8474-e8f083d792fd,2023-11-03,21:24:33.68,2023-11-03T14:24:33.6870064-07:00,2023-11-03T21:24:33.6870064Z,GroundBall,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,2a7e0482-e957-4d04-bcba-bb276caf6095,54.41205,-132.93098,16.06761,6.8119,-8.17052,-8.27407,-1.15835,6.23061,-4.66529,,1.08598,3.73481,,,,,,,,1.88009,-80.07714,,,,,,,,0.64134,38.71515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
