PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,10/13/2023,06:12.5,1,1,"Brooks, Steven",1000114564,Right,CAL_MUS,"Knowles, Dylan",814845,Left,CAL_MUS,Undefined,1,Top,0,0,0,FourSeamFastBall,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.17421,-2.574318,-3.242949,2176.673869,231.886609,1:45,5.72813,2.45093,6.11118,-21.51663,13.86969,16.05221,1.54923,0.7867,80.65091,-6.645703,-0.353325,0.428143,,,,,,,,,,,,-9.31312,8.3443,-2.21006,50,5.51893,6.65414,-129.14959,-6.46458,-15.52207,30.21108,-18.26667,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231013-BaggettStadium-Private-1,b90f6c70-6a14-11ee-8523-3db1cf12947f,88.037,,,8.5233,,,,,,,75b54ab9-6c27-4b6b-b44b-dd95839f321a,10/13/2023,06:12.5,2023-10-13T15:06:12.5210000-07:00,2023-10-13T22:06:12.5210000Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,2b758001-d4a1-4e98-a5a6-e383c3bd9fe6,54.38828,-130.17206,15.10554,5.72726,-5.84636,-9.13334,-2.44415,7.17948,-7.76103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,10/13/2023,06:28.2,1,2,"Brooks, Steven",1000114564,Right,CAL_MUS,"Knowles, Dylan",814845,Left,CAL_MUS,Undefined,1,Top,0,0,1,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.33478,-1.731785,-2.316404,2262.617734,217.327192,1:15,5.83738,2.47884,6.05124,-16.22796,18.29749,12.99824,2.88008,1.41649,81.4356,-4.859929,0.021676,0.422903,,,,,,,,,,,,-7.36599,10.30138,-2.30511,50,5.69372,4.73106,-130.93051,-4.39995,-12.60901,31.22573,-14.54027,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231013-BaggettStadium-Private-1,c25b7d50-6a14-11ee-8523-3db1cf12947f,89.12782,,,8.89918,,,,,,,75b54ab9-6c27-4b6b-b44b-dd95839f321a,10/13/2023,06:28.2,2023-10-13T15:06:28.2450000-07:00,2023-10-13T22:06:28.2450000Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,f3f1fa95-01ce-4758-bba8-9a230926dbdb,54.44581,-131.98653,15.61286,5.83421,-3.90821,-7.27013,-2.47233,5.15748,-6.3045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,10/13/2023,06:43.8,1,3,"Brooks, Steven",1000114564,Right,CAL_MUS,"Knowles, Dylan",814845,Left,CAL_MUS,Undefined,1,Top,0,0,2,Cutter,Slider,InPlay,Undefined,FlyBall,Out,1,0,,85.64437,-1.791332,-3.169538,2400.38974,199.07125,12:45,5.67522,2.43615,5.75676,-29.05923,9.5828,2.86209,1.58303,-0.27879,78.07287,-7.175853,-2.657939,0.447405,103.25405,25.640123,24.084877,2163.83745,98.87648,47.20364,48.20157,365.64609,359.49196,29.654746,4.487291,-2.4237,5.79071,-2.17485,50,5.50874,6.75686,-124.10316,-4.84416,-3.75114,26.60156,-23.21175,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231013-BaggettStadium-Private-1,cbace560-6a14-11ee-8523-3db1cf12947f,84.24671,66.24233,,7.5715,,,,2.41848,1.65045,0.1715,75b54ab9-6c27-4b6b-b44b-dd95839f321a,10/13/2023,06:43.8,2023-10-13T15:06:43.7570000-07:00,2023-10-13T22:06:43.7570000Z,FlyBall,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,859635a4-3b30-43df-aac5-9d1a1ecb56d7,54.74378,-125.11586,13.30078,5.67634,-3.96051,-11.60588,-2.43479,6.89966,-1.87557,215.418967,2.41859,124.64242,-27.47824,7.55106,-1.93705,0.46544,-0.09701,0.01321,-0.00077,1.65083,65.51733,-18.2068,0.53952,0.35963,-0.20783,0.06012,-0.00853,0.00047,0.17165,55.71557,-3.59008,-0.79404,0.4611,-0.10508,0.00877,0.00085,-0.00014,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
4,10/13/2023,07:27.3,2,1,"Brooks, Steven",1000114564,Right,CAL_MUS,"Garza, Alejandro",1000279234,Right,CAL_MUS,Undefined,1,Top,1,0,0,FourSeamFastBall,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.6554,-3.312752,-5.103826,2277.428697,233.800168,1:45,5.77077,2.23695,6.22139,-21.18466,12.97009,16.07241,0.93292,-1.14578,82.26977,-7.311403,-2.215145,0.420627,,,,,,,,,,,,-9.93249,8.09071,-1.86208,50,5.5111,11.04721,-130.99389,-8.25466,-17.09974,30.04586,-18.24512,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231013-BaggettStadium-Private-1,e59d8560-6a14-11ee-8523-3db1cf12947f,89.61018,,,8.38563,,,,,,,75b54ab9-6c27-4b6b-b44b-dd95839f321a,10/13/2023,07:27.3,2023-10-13T15:07:27.2730000-07:00,2023-10-13T22:07:27.2730000Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,d89abd76-9426-4c0b-8e41-682a7d205da0,54.27954,-131.97183,15.02293,5.77011,-7.66081,-9.12256,-2.2307,11.60378,-8.54987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,10/13/2023,07:40.7,2,2,"Brooks, Steven",1000114564,Right,CAL_MUS,"Garza, Alejandro",1000279234,Right,CAL_MUS,Undefined,1,Top,1,1,0,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,85.40992,-1.859651,-3.446756,1399.448871,247.69304,2:15,5.9227,2.30044,6.26487,-31.21163,6.49859,13.03564,1.60342,0.20499,78.69792,-7.655563,-1.092463,0.441978,81.90799,-12.939067,-32.53024,,,,,12.7613,4.44569,-22.796019,0.074082,-7.82048,4.17689,-2.05153,50,5.76911,6.99536,-123.99905,-4.99057,-12.21023,24.1442,-25.65257,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231013-BaggettStadium-Private-1,ed8cc560-6a14-11ee-8523-3db1cf12947f,85.28123,1.99665,,6.712,,,,4.43742,1.99665,-0.27107,75b54ab9-6c27-4b6b-b44b-dd95839f321a,10/13/2023,07:40.7,2023-10-13T15:07:40.6730000-07:00,2023-10-13T22:07:40.6730000Z,GroundBall,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,47c21157-7dbd-49b9-bc1c-8d9e503c682b,54.23882,-124.82167,12.0721,5.92426,-4.11656,-12.82629,-2.29696,7.41138,-6.10512,,4.43512,98.90498,,,,,,,,1.99727,-26.95178,,,,,,,,-0.2696,-63.08284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
6,10/13/2023,08:13.1,3,1,"Brooks, Steven",1000114564,Right,CAL_MUS,"Stafford, Ryan",701696,Right,CAL_MUS,Undefined,1,Top,2,0,0,FourSeamFastBall,Sinker,InPlay,Undefined,LineDrive,Out,1,0,,90.13744,-2.49944,-3.782161,2315.427359,225.285602,1:30,5.84289,2.20032,6.32445,-16.00544,18.5654,17.42221,2.20073,0.16388,80.90959,-5.610262,-0.6376,0.423181,103.47725,18.882653,-6.198409,1228.223488,109.24331,33.44248,-12.88018,349.06458,345.7356,-7.425439,3.603424,-10.32816,10.86575,-1.93168,50,5.6522,7.91233,-130.46036,-6.11104,-17.45852,32.35582,-13.80677,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231013-BaggettStadium-Private-1,00dbb400-6a15-11ee-8523-3db1cf12947f,89.06928,43.67785,,9.22785,,,,1.95463,2.30147,-0.15878,75b54ab9-6c27-4b6b-b44b-dd95839f321a,10/13/2023,08:13.1,2023-10-13T15:08:13.0890000-07:00,2023-10-13T22:08:13.0890000Z,LineDrive,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,01d9237e-4893-4b76-8645-8e362bd1573f,54.17457,-131.49163,16.17791,5.83997,-5.67098,-6.90339,-2.19273,8.46878,-8.72926,167.501594,1.95478,142.75644,-24.84507,5.86473,-1.22272,0.20913,-0.02475,0.00141,1.00E-05,2.30136,49.11689,-15.28942,0.41197,-0.00443,0.01765,-0.01194,0.00297,-0.00026,-0.15882,-15.502,0.60335,0.31652,-0.16401,0.05038,-0.01093,0.00152,-0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
7,10/13/2023,08:50.3,4,1,"Brooks, Steven",1000114564,Right,CAL_MUS,"Kordic, Dylan",1000123535,Left,CAL_MUS,Undefined,1,Top,0,0,0,Cutter,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,86.18657,-1.374532,-3.162835,2514.534415,187.508834,12:15,5.76499,2.45166,6.22264,-25.7395,12.15701,1.41685,2.34952,-0.35171,77.60537,-6.23936,-2.907497,0.443069,,,,,,,,,,,,-1.80539,7.16591,-2.21555,50,5.6493,6.84464,-124.86129,-3.75783,-2.79306,29.83745,-21.08799,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231013-BaggettStadium-Private-1,171d55c0-6a15-11ee-8523-3db1cf12947f,85.07134,,,8.5812,,,,,,,75b54ab9-6c27-4b6b-b44b-dd95839f321a,10/13/2023,08:50.3,2023-10-13T15:08:50.3030000-07:00,2023-10-13T22:08:50.3030000Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,3363987d-bdde-41a9-bba5-7a27116564ba,54.27622,-125.87901,14.91873,5.76521,-3.03855,-10.54399,-2.45064,6.93991,-1.39653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,10/13/2023,09:07.5,4,2,"Brooks, Steven",1000114564,Right,CAL_MUS,"Kordic, Dylan",1000123535,Left,CAL_MUS,Undefined,1,Top,0,0,1,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.51381,-2.536781,-4.497637,2241.036462,212.563388,1:00,5.73294,2.15214,6.59366,-17.04572,17.62194,10.43296,1.97941,-1.10795,80.62614,-5.840138,-2.608791,0.423773,,,,,,,,,,,,-6.89107,10.42764,-1.84785,50,5.5515,9.76778,-129.48343,-6.16545,-11.51478,31.01136,-14.74973,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231013-BaggettStadium-Private-1,214ebd90-6a15-11ee-8523-3db1cf12947f,88.94481,,,8.88766,,,,,,,75b54ab9-6c27-4b6b-b44b-dd95839f321a,10/13/2023,09:07.5,2023-10-13T15:09:07.4940000-07:00,2023-10-13T22:09:07.4940000Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,47e60f8c-663d-4627-ad48-4a98ba04b545,53.90335,-130.41493,15.50568,5.73004,-5.72241,-7.37487,-2.14645,10.11365,-5.75739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,10/13/2023,09:22.9,4,3,"Brooks, Steven",1000114564,Right,CAL_MUS,"Kordic, Dylan",1000123535,Left,CAL_MUS,Undefined,1,Top,0,0,2,FourSeamFastBall,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,90.82988,-2.560827,-3.527017,2224.770186,214.974691,1:15,5.84218,2.35477,6.13766,-15.45233,18.6084,12.16103,2.18164,0.10432,82.07198,-5.542837,-1.339718,0.420047,,,,,,,,,,,,-7.35044,10.74875,-2.09138,50,5.63825,7.58739,-131.50112,-6.30057,-12.72105,30.91802,-13.5717,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231013-BaggettStadium-Private-1,2a767d90-6a15-11ee-8523-3db1cf12947f,89.73375,,,8.7579,,,,,,,75b54ab9-6c27-4b6b-b44b-dd95839f321a,10/13/2023,09:22.9,2023-10-13T15:09:22.8610000-07:00,2023-10-13T22:09:22.8610000Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,fb1a23f8-b899-435b-a1da-2c248a1ad74b,54.36057,-132.5224,15.45901,5.83897,-5.85227,-6.78585,-2.34895,8.00758,-6.36053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,10/13/2023,09:48.1,5,1,"Brooks, Steven",1000114564,Right,CAL_MUS,"Hoiland, Cameron",1000256661,Left,CAL_MUS,Undefined,1,Top,1,0,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.61523,-1.919968,-4.24874,1451.860233,257.723735,2:30,5.74948,2.39224,6.506,-34.3251,3.93315,12.54847,1.1214,-0.46868,77.81094,-8.304324,-1.974738,0.445178,,,,,,,,,,,,-7.78717,2.95059,-2.1001,50,5.60004,8.66361,-122.71583,-5.14771,-11.87366,24.30182,-27.67506,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231013-BaggettStadium-Private-1,397b3f60-6a15-11ee-8523-3db1cf12947f,84.66819,,,6.80429,,,,,,,75b54ab9-6c27-4b6b-b44b-dd95839f321a,10/13/2023,09:48.1,2023-10-13T15:09:48.0820000-07:00,2023-10-13T22:09:48.0820000Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,d747fef6-ed14-4598-a002-8b3a1913a143,53.99608,-123.50465,12.15091,5.75255,-4.2494,-13.83753,-2.38757,9.04902,-5.93683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
