PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2023-11-09,15:13:33.77,1,1,"Pearlman, Caden",1000279236,Left,CAL_MUS,"Garza, Alejandro",1000279234,Right,CAL_MUS,Undefined,1,Top,0,0,0,FourSeamFastBall,Sinker,InPlay,Undefined,FlyBall,Double,0,0,,87.86719,-1.148948,2.367373,2080.312607,136.474968,10:30,5.69007,-1.51561,6.06477,-22.66663,13.4819,-11.65993,2.73679,-0.29503,79.96791,-5.423616,0.269101,0.43273,97.13501,44.377324,7.589327,3291.519837,,,,,369.91668,,,6.75878,7.65,1.33829,50,5.58879,-4.80752,-127.53921,-3.25182,11.06383,27.74388,-19.65133,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231109-BaggettStadium-Private-2,962f6420-7f55-11ee-a8d4-61c8d92efd20,87.1039,66.40308,,7.89927,,,,,,,0d795d64-028c-47e2-b730-47376f24515b,2023-11-09,23:13:33.77,2023-11-09T15:13:33.7771424-08:00,2023-11-09T23:13:33.7771424Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,ef9707d6-f8be-46cb-9cc7-907a4afa757e,54.43621,-128.50061,13.87194,5.68968,-2.57086,-9.82567,1.51153,-5.19091,5.53192,,6.99315,100.48726,-18.44177,,,,,,,31.67853,99.52731,-20.21029,,,,,,,0.14834,13.3828,-2.64223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
2,2023-11-09,15:14:16.80,2,1,"Pearlman, Caden",1000279236,Left,CAL_MUS,"Hoiland, Cameron",1000256661,Left,CAL_MUS,Undefined,1,Top,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,1,0,,79.42595,-0.460858,2.881985,2093.019325,186.826477,12:15,5.64671,-2.05345,5.53284,-39.98498,5.30512,0.45287,1.88328,0.68058,72.49086,-7.799519,2.96264,0.484365,,,,,,,,,,,,0.63921,3.25051,1.80266,50,5.58007,-5.81298,-115.11756,-2.23797,0.85087,22.97654,-27.84729,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231109-BaggettStadium-Private-2,afdc6b70-7f55-11ee-a8d4-61c8d92efd20,77.8182,,,6.93509,,,,,,,0d795d64-028c-47e2-b730-47376f24515b,2023-11-09,23:14:16.80,2023-11-09T15:14:16.8080000-08:00,2023-11-09T23:14:16.8080000Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,b3c4530a-4bde-4999-bad2-303fcc7d9db5,54.96699,-116.1047,11.48827,5.65051,-1.04157,-13.92365,2.05319,-5.84953,0.42544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.20616,2.05621,0.766903,1.289307,1.62053,1.91118,-0.67003,-1.30821,5.28763,0.12295,127.27708,-1.70431,-3.67267,-1.1864,112.38889,-10.02047,5.32584,11.08092,-12.86953,0.05223,-8.0317,4.063,High,High,High,,,High,High,High
3,2023-11-09,15:15:09.21,2,2,"Pearlman, Caden",1000279236,Left,CAL_MUS,"Hoiland, Cameron",1000256661,Left,CAL_MUS,Undefined,1,Top,0,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,77.0671,1.896337,2.495654,2157.373769,231.607355,1:45,5.58777,-2.11412,5.30405,-44.31187,5.1454,4.05418,3.67768,0.56805,68.828,-6.281023,3.213795,0.506158,,,,,,,,,,,,-1.1189,2.51225,1.88432,50,5.72891,-5.02007,-111.35616,2.22418,-1.36869,24.80314,-29.10092,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231109-BaggettStadium-Private-2,cf182d80-7f55-11ee-a8d4-61c8d92efd20,74.46767,,,8.2391,,,,,,,0d795d64-028c-47e2-b730-47376f24515b,2023-11-09,23:15:09.21,2023-11-09T15:15:09.2189600-08:00,2023-11-09T23:15:09.2189600Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,2d59527c-6aa2-4d1c-a76d-69328254426a,55.19001,-112.50622,12.40157,5.5945,3.57352,-14.55046,2.11562,-4.9566,-0.68434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2023-11-09,15:15:28.57,2,3,"Pearlman, Caden",1000279236,Left,CAL_MUS,"Hoiland, Cameron",1000256661,Left,CAL_MUS,Undefined,1,Top,0,2,0,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,79.13849,-1.012569,2.392056,2109.667608,243.337796,2:00,5.61345,-1.95745,5.41255,-43.34022,3.39508,3.06882,1.05219,0.54065,71.02303,-8.971324,2.938175,0.492033,,,,,,,,,,,,-0.68224,2.55232,1.74232,50,5.49336,-4.90353,-114.4681,-3.46594,-0.87876,26.8803,-28.88657,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231109-BaggettStadium-Private-2,daa38000-7f55-11ee-a8d4-61c8d92efd20,76.60556,,,8.11547,,,,,,,0d795d64-028c-47e2-b730-47376f24515b,2023-11-09,23:15:28.57,2023-11-09T15:15:28.5776288-08:00,2023-11-09T23:15:28.5776288Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,ffbd3a62-f3c1-460e-b773-f27cde433157,55.08544,-115.65614,13.44015,5.61833,-2.18923,-14.44329,1.95819,-4.8647,-0.43938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2023-11-09,15:16:15.17,2,4,"Pearlman, Caden",1000279236,Left,CAL_MUS,"Hoiland, Cameron",1000256661,Left,CAL_MUS,Undefined,1,Top,0,2,1,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.0488,-1.005156,1.244626,2159.428831,141.960642,10:45,5.71646,-1.90514,6.00022,-21.30907,13.55883,-9.79489,3.00899,-1.5679,81.88826,-5.00421,-0.517188,0.424996,,,,,,,,,,,,5.47788,7.58099,1.81299,50,5.6256,-2.43139,-129.4888,-2.94412,9.3408,25.94747,-19.24702,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231109-BaggettStadium-Private-2,f659ebe0-7f55-11ee-a8d4-61c8d92efd20,88.68902,,,7.16054,,,,,,,0d795d64-028c-47e2-b730-47376f24515b,2023-11-09,23:16:15.17,2023-11-09T15:16:15.1730000-08:00,2023-11-09T23:16:15.1730000Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,d8c2e220-a83f-4951-b334-c501a6d0869c,54.50346,-130.38809,12.97373,5.71607,-2.27705,-9.62351,1.90287,-2.75512,4.6704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.58837,2.022377,0.698061,1.324316,8.54953,3.59588,1.51826,-2.05491,4.29394,0.74537,127.27887,1.05953,-13.04765,-1.89666,108.80644,-8.54964,4.33189,13.84605,-12.33264,0.67462,-14.42437,3.08683,High,High,High,,,High,High,High
6,2023-11-09,15:16:47.49,2,5,"Pearlman, Caden",1000279236,Left,CAL_MUS,"Hoiland, Cameron",1000256661,Left,CAL_MUS,Undefined,1,Top,0,2,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,78.97318,-1.863155,4.397416,1534.210254,121.660472,10:00,5.72365,-1.79554,5.95171,-33.96585,10.96505,-15.41426,1.15943,1.00642,72.48537,-8.155985,1.634995,0.482441,,,,,,,,,,,,9.2013,6.57359,1.45406,50,5.55583,-8.2386,-114.39571,-4.73677,12.18526,21.22678,-23.46869,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231109-BaggettStadium-Private-2,09ac0ed0-7f56-11ee-a8d4-61c8d92efd20,78.12865,,,6.48781,,,,,,,0d795d64-028c-47e2-b730-47376f24515b,2023-11-09,23:16:47.49,2023-11-09T15:16:47.4908064-08:00,2023-11-09T23:16:47.4908064Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,83ea70dc-d0b8-451f-9fc7-511444b435a1,54.54997,-115.23689,10.61339,5.72511,-3.80674,-11.73435,1.79011,-8.72148,6.09263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2023-11-09,15:17:02.97,2,6,"Pearlman, Caden",1000279236,Left,CAL_MUS,"Hoiland, Cameron",1000256661,Left,CAL_MUS,Undefined,1,Top,0,3,2,FourSeamFastBall,Sinker,InPlay,Undefined,FlyBall,Single,0,1,,87.48403,-1.282999,2.204431,2197.15757,133.046514,10:30,5.61937,-1.73107,6.0692,-23.79198,12.60847,-12.21816,2.44832,-0.70823,79.78282,-5.755754,0.004783,0.434235,68.93306,38.859274,8.250357,3295.188398,109.58586,63.5235,9.53548,236.37576,235.32898,1.685466,4.29443,6.97827,7.23059,1.56681,50,5.50719,-4.40219,-127.00847,-3.57941,11.34765,27.09881,-20.41608,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231109-BaggettStadium-Private-2,12e18a70-7f56-11ee-a8d4-61c8d92efd20,86.80192,65.5324,,7.70122,,,,1.8108,2.52469,0.7047,0d795d64-028c-47e2-b730-47376f24515b,2023-11-09,23:17:02.97,2023-11-09T15:17:02.9728672-08:00,2023-11-09T23:17:02.9728672Z,FlyBall,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,bf68fe67-729e-4a5e-a8dc-0718cd872f37,54.43173,-127.95054,13.54941,5.61929,-2.86967,-10.20804,1.72671,-4.79668,5.67383,156.931649,1.8123,77.87539,-11.68898,2.50975,-0.28068,-0.02079,0.01079,-0.00094,0,2.52394,63.44571,-17.52946,0.98574,-0.05658,-0.07415,0.03605,-0.00665,0.00044,0.70537,11.28076,-5.15797,1.18042,-0.15215,-0.00241,0.00412,-0.00045,1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
8,2023-11-09,15:17:53.24,3,1,"Pearlman, Caden",1000279236,Left,CAL_MUS,"Murray, Casey",1000127521,Right,CAL_MUS,Undefined,1,Top,0,0,0,TwoSeamFastBall,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,87.82911,-1.165963,4.030001,2136.731551,129.477328,10:15,5.7414,-1.81059,6.12258,-23.6586,12.62276,-13.81473,2.68912,0.77001,79.7156,-5.627,1.547249,0.433524,90.58181,-7.944117,32.857019,,,,,16.54862,13.70519,28.416579,0.1275,8.34575,7.23284,1.50869,50,5.63963,-8.40576,-127.25304,-3.31653,13.57991,27.98602,-20.40505,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231109-BaggettStadium-Private-2,30d255f0-7f56-11ee-a8d4-61c8d92efd20,86.94427,2.53556,,8.11351,,,,0.84826,2.53556,-1.06622,0d795d64-028c-47e2-b730-47376f24515b,2023-11-09,23:17:53.24,2023-11-09T15:17:53.2469664-08:00,2023-11-09T23:17:53.2469664Z,GroundBall,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,26944527-6a84-49be-b900-380a257d0a23,54.37727,-128.21209,13.99301,5.7413,-2.61727,-10.20252,1.80472,-8.87113,6.78996,271.010038,0.84883,110.47085,-23.35662,,,,,,,2.53566,-18.37123,-11.8986,,,,,,,-1.06604,71.36847,-9.74764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
9,2023-11-09,15:18:33.74,4,1,"Pearlman, Caden",1000279236,Left,CAL_MUS,"Cloyd, Evan",809923,Right,CAL_MUS,Undefined,1,Top,1,0,0,TwoSeamFastBall,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,86.91232,-2.577693,4.339151,2250.424946,121.410922,10:00,5.61331,-1.55636,6.35998,-25.8236,10.82186,-15.72485,1.08056,1.13438,79.40218,-7.423921,1.499545,0.435694,,,,,,,,,,,,9.51008,6.74705,1.24888,50,5.41387,-8.95888,-125.90084,-6.4481,15.20322,26.51827,-21.38791,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231109-BaggettStadium-Private-2,48f89630-7f56-11ee-a8d4-61c8d92efd20,86.5113,,,7.51014,,,,,,,0d795d64-028c-47e2-b730-47376f24515b,2023-11-09,23:18:33.74,2023-11-09T15:18:33.7445792-08:00,2023-11-09T23:18:33.7445792Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,d4a477f6-d96a-40fd-8846-98c1e1b032b7,54.14177,-126.77021,13.25913,5.61377,-5.74692,-10.69395,1.55076,-9.4573,7.60161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2023-11-09,15:18:50.06,4,2,"Pearlman, Caden",1000279236,Left,CAL_MUS,"Cloyd, Evan",809923,Right,CAL_MUS,Undefined,1,Top,1,1,0,TwoSeamFastBall,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.49659,-1.222783,2.41404,2265.593195,125.076115,10:15,5.74008,-1.74368,6.06113,-25.76801,10.52056,-13.33914,2.45982,-0.61963,80.08037,-6.040538,0.012923,0.433567,,,,,,,,,,,,7.51745,6.11776,1.56307,50,5.6313,-4.80913,-127.03284,-3.53222,12.28067,26.08858,-22.1799,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20231109-BaggettStadium-Private-2,52b0fd70-7f56-11ee-a8d4-61c8d92efd20,86.93565,,,7.41622,,,,,,,0d795d64-028c-47e2-b730-47376f24515b,2023-11-09,23:18:50.06,2023-11-09T15:18:50.0610976-08:00,2023-11-09T23:18:50.0610976Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,6296c877-1973-4148-a3ae-97ea009edf39,54.43882,-127.94118,13.04429,5.74084,-2.75996,-11.08995,1.73796,-5.23672,6.14034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
